Survey,ID,Quest,CHOICE,TT1,CONG1,VAR1,TC1,TT2,CONG2,VAR2,TC2,TT3,CONG3,VAR3,TC3,AV1,AV2,AV3,age,edu,edufin,sex,E1,E2,E3,E4,E5,E6,E7
1,1488,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,41,4,4,2,3,4,4,2,4,4,3
1,1488,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,41,4,4,2,3,4,4,2,4,4,3
2,1491,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,2,1,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,3,1,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1491,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,49,2,2,1,3,3,5,3,4,3,3
2,1354,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1354,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,30,7,6,1,4,3,4,3,4,2,3
2,1495,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,2,1,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,3,1,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,55,4,4,1,3,3,3,4,3,2,3
2,1495,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,55,4,4,1,3,3,3,4,3,2,3
1,1496,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,42,4,4,1,2,4,4,4,4,4,3
1,1496,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,42,4,4,1,2,4,4,4,4,4,3
2,2521,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,50,6,6,1,3,5,4,3,3,4,3
2,2521,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,50,6,6,1,3,5,4,3,3,4,3
1,1498,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,39,4,4,2,3,5,5,5,5,5,1
1,1498,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,39,4,4,2,3,5,5,5,5,5,1
2,1499,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,49,4,4,2,3,5,5,3,4,2,2
2,1499,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,49,4,4,2,3,5,5,3,4,2,2
1,1500,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,1500,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,38,6,6,2,1,5,5,2,3,1,1
1,2522,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,29,6,6,1,4,2,4,3,4,4,4
1,2522,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,29,6,6,1,4,2,4,3,4,4,4
2,1552,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,41,6,6,1,4,4,4,2,4,5,1
2,1552,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,41,6,6,1,4,4,4,2,4,5,1
1,1553,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,31,7,7,2,3,4,2,2,3,2,2
1,1553,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,31,7,7,2,3,4,2,2,3,2,2
2,1554,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1554,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,37,7,6,2,2,4,2,2,2,2,2
2,1559,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1559,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,42,7,7,1,4,4,5,3,4,4,2
2,1562,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,47,7,7,1,5,3,4,3,5,3,3
2,1562,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,47,7,7,1,5,3,4,3,5,3,3
1,1563,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1563,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,41,4,4,2,2,4,4,2,3,4,3
1,1564,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,36,6,6,1,2,4,4,3,4,3,4
1,1564,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,36,6,6,1,2,4,4,3,4,3,4
2,1325,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1325,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,32,5,4,1,3,5,4,3,4,2,5
2,1587,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1587,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,59,6,6,1,3,4,2,3,3,4,2
2,1326,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,27,7,7,1,2,4,5,1,2,3,3
2,1326,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,27,7,7,1,2,4,5,1,2,3,3
1,1590,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,38,6,6,2,4,3,4,2,4,3,1
1,1590,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,38,6,6,2,4,3,4,2,4,3,1
2,1600,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1600,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,40,7,6,1,1,4,4,1,2,2,2
2,1601,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1601,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,55,6,6,1,3,4,4,2,2,3,3
2,1603,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,56,6,6,1,2,4,5,1,2,3,3
2,1603,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,56,6,6,1,2,4,5,1,2,3,3
2,1603,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,56,6,6,1,2,4,5,1,2,3,3
2,1603,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,56,6,6,1,2,4,5,1,2,3,3
2,1603,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,56,6,6,1,2,4,5,1,2,3,3
2,1603,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,56,6,6,1,2,4,5,1,2,3,3
2,1603,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,56,6,6,1,2,4,5,1,2,3,3
